,credit_card_name,card_type,reviews,reviews_clean,reviews_tokenized,reviews_no_stop,reviews_lemmatized,reviews_string
206,uob-one-card,Cashback," ""[Cashback Card] Nubbad as a cashback card as long as I meet the minimum required spending for the quarter. I use it as my daily spend card.  [Fee Waivers] Relatively stress-free, I just call in every year and get put through an automated system which approves my fee waiver immediately. Not sure why they don't wanna just remove it entirely... that would lower the number of people calling in and potentially free up their customer service hotlines?"", ""Don't understand why bank insist on charging credit card fee. Customer service is non existence and long waiting time"", 'The customer officer called in and informed me that my membership fee waiver was rejected. I found it strange as it was my main card with spending of ~$1.5K a month, or $18k annually. For the mgmt decision to reject the waiver, I hope it is some process loophole somewhere, else, they will definitely drive away their customer.   For the main card, I simply cannot accept the fact that they rejected my waiver request. Pending their response back on a second appeal. If they again come back with an unfavorable ", Cashback Card Nubbad as a cashback card as long as I meet the minimum required spending for the quarter I use it as my daily spend card  Fee Waivers Relatively stressfree I just call in every year and get put through an automated system which approves my fee waiver immediately Not sure why they dont wanna just remove it entirely that would lower the number of people calling in and potentially free up their customer service hotlines Dont understand why bank insist on charging credit card fee Customer service is non existence and long waiting time The customer officer called in and informed me that my membership fee waiver was rejected I found it strange as it was my main card with spending of 15K a month or 18k annually For the mgmt decision to reject the waiver I hope it is some process loophole somewhere else they will definitely drive away their customer   For the main card I simply cannot accept the fact that they rejected my waiver request Pending their response back on a second appeal If they again come back with an unfavorable ,"['', 'cashback', 'card', 'nubbad', 'as', 'a', 'cashback', 'card', 'as', 'long', 'as', 'i', 'meet', 'the', 'minimum', 'required', 'spending', 'for', 'the', 'quarter', 'i', 'use', 'it', 'as', 'my', 'daily', 'spend', 'card', 'fee', 'waivers', 'relatively', 'stressfree', 'i', 'just', 'call', 'in', 'every', 'year', 'and', 'get', 'put', 'through', 'an', 'automated', 'system', 'which', 'approves', 'my', 'fee', 'waiver', 'immediately', 'not', 'sure', 'why', 'they', 'dont', 'wanna', 'just', 'remove', 'it', 'entirely', 'that', 'would', 'lower', 'the', 'number', 'of', 'people', 'calling', 'in', 'and', 'potentially', 'free', 'up', 'their', 'customer', 'service', 'hotlines', 'dont', 'understand', 'why', 'bank', 'insist', 'on', 'charging', 'credit', 'card', 'fee', 'customer', 'service', 'is', 'non', 'existence', 'and', 'long', 'waiting', 'time', 'the', 'customer', 'officer', 'called', 'in', 'and', 'informed', 'me', 'that', 'my', 'membership', 'fee', 'waiver', 'was', 'rejected', 'i', 'found', 'it', 'strange', 'as', 'it', 'was', 'my', 'main', 'card', 'with', 'spending', 'of', '15k', 'a', 'month', 'or', '18k', 'annually', 'for', 'the', 'mgmt', 'decision', 'to', 'reject', 'the', 'waiver', 'i', 'hope', 'it', 'is', 'some', 'process', 'loophole', 'somewhere', 'else', 'they', 'will', 'definitely', 'drive', 'away', 'their', 'customer', 'for', 'the', 'main', 'card', 'i', 'simply', 'cannot', 'accept', 'the', 'fact', 'that', 'they', 'rejected', 'my', 'waiver', 'request', 'pending', 'their', 'response', 'back', 'on', 'a', 'second', 'appeal', 'if', 'they', 'again', 'come', 'back', 'with', 'an', 'unfavorable', '']","['cashback', 'nubbad', 'cashback', 'long', 'meet', 'minimum', 'required', 'spending', 'quarter', 'daily', 'spend', 'fee', 'waivers', 'relatively', 'stressfree', 'call', 'every', 'year', 'put', 'automated', 'system', 'approves', 'fee', 'waiver', 'immediately', 'sure', 'dont', 'wanna', 'remove', 'entirely', 'would', 'lower', 'number', 'people', 'calling', 'potentially', 'free', 'customer', 'service', 'hotlines', 'dont', 'understand', 'bank', 'insist', 'charging', 'credit', 'fee', 'customer', 'service', 'non', 'existence', 'long', 'waiting', 'time', 'customer', 'officer', 'called', 'informed', 'membership', 'fee', 'waiver', 'rejected', 'found', 'strange', 'main', 'spending', '15k', 'month', '18k', 'annually', 'mgmt', 'decision', 'reject', 'waiver', 'hope', 'process', 'loophole', 'somewhere', 'else', 'definitely', 'drive', 'away', 'customer', 'main', 'simply', 'cannot', 'accept', 'fact', 'rejected', 'waiver', 'request', 'pending', 'response', 'second', 'appeal', 'come', 'unfavorable']","['cashback', 'nubbad', 'cashback', 'long', 'meet', 'minimum', 'required', 'spend', 'quarter', 'daily', 'spend', 'fee', 'waiver', 'relatively', 'stressfree', 'call', 'every', 'year', 'put', 'automated', 'system', 'approves', 'fee', 'waiver', 'immediately', 'sure', 'dont', 'wanna', 'remove', 'entirely', 'would', 'lower', 'number', 'people', 'calling', 'potentially', 'free', 'customer', 'service', 'hotlines', 'dont', 'understand', 'bank', 'insist', 'charging', 'credit', 'fee', 'customer', 'service', 'non', 'existence', 'long', 'waiting', 'time', 'customer', 'officer', 'called', 'informed', 'membership', 'fee', 'waiver', 'rejected', 'found', 'strange', 'main', 'spend', '15k', 'month', '18k', 'annually', 'mgmt', 'decision', 'reject', 'waiver', 'hope', 'process', 'loophole', 'somewhere', 'else', 'definitely', 'drive', 'away', 'customer', 'main', 'simply', 'cannot', 'accept', 'fact', 'rejected', 'waiver', 'request', 'pending', 'response', 'second', 'appeal', 'come', 'unfavorable']",cashback nubbad cashback long meet minimum required spend quarter daily spend fee waiver relatively stressfree call every year put automated system approves fee waiver immediately sure dont wanna remove entirely would lower number people calling potentially free customer service hotlines dont understand bank insist charging credit fee customer service non existence long waiting time customer officer called informed membership fee waiver rejected found strange main spend 15k month 18k annually mgmt decision reject waiver hope process loophole somewhere else definitely drive away customer main simply cannot accept fact rejected waiver request pending response second appeal come unfavorable
207,uob-one-card,Cashback," 'Fee waiver been rejected. Said that must use 13k annually. Others bank don’t have this issue, not recommended.", Fee waiver been rejected Said that must use 13k annually Others bank don’t have this issue not recommended,"['', 'fee', 'waiver', 'been', 'rejected', 'said', 'that', 'must', 'use', '13k', 'annually', 'others', 'bank', 'don', 't', 'have', 'this', 'issue', 'not', 'recommended']","['fee', 'waiver', 'rejected', 'said', 'must', '13k', 'annually', 'others', 'bank', 'issue', 'recommended']","['fee', 'waiver', 'rejected', 'said', 'must', '13k', 'annually', 'others', 'bank', 'issue', 'recommended']",fee waiver rejected said must 13k annually others bank issue recommended
208,uob-one-card,Cashback, 'I’ve been using UOB One Card for some time now & using more of UOB banking services due to the ease of getting it approved and the higher interest rates linked to the UOB One account. Fee waiver process is very smooth & automated., I’ve been using UOB One Card for some time now  using more of UOB banking services due to the ease of getting it approved and the higher interest rates linked to the UOB One account Fee waiver process is very smooth  automated,"['', 'i', 've', 'been', 'using', 'uob', 'one', 'card', 'for', 'some', 'time', 'now', 'using', 'more', 'of', 'uob', 'banking', 'services', 'due', 'to', 'the', 'ease', 'of', 'getting', 'it', 'approved', 'and', 'the', 'higher', 'interest', 'rates', 'linked', 'to', 'the', 'uob', 'one', 'account', 'fee', 'waiver', 'process', 'is', 'very', 'smooth', 'automated']","['uob', 'time', 'uob', 'banking', 'services', 'due', 'ease', 'getting', 'approved', 'higher', 'interest', 'rates', 'linked', 'uob', 'account', 'fee', 'waiver', 'process', 'smooth', 'automated']","['uob', 'time', 'uob', 'banking', 'service', 'due', 'ease', 'getting', 'approved', 'higher', 'interest', 'rate', 'linked', 'uob', 'account', 'fee', 'waiver', 'process', 'smooth', 'automated']",uob time uob banking service due ease getting approved higher interest rate linked uob account fee waiver process smooth automated
209,uob-one-card,Cashback," 'User has to fulfil the criteria to earn bonus interest. If spending goes below criteria for each quarter, you will not qualify for the bonus, which is quite a bummer.", User has to fulfil the criteria to earn bonus interest If spending goes below criteria for each quarter you will not qualify for the bonus which is quite a bummer,"['', 'user', 'has', 'to', 'fulfil', 'the', 'criteria', 'to', 'earn', 'bonus', 'interest', 'if', 'spending', 'goes', 'below', 'criteria', 'for', 'each', 'quarter', 'you', 'will', 'not', 'qualify', 'for', 'the', 'bonus', 'which', 'is', 'quite', 'a', 'bummer']","['user', 'fulfil', 'criteria', 'earn', 'bonus', 'interest', 'spending', 'goes', 'criteria', 'quarter', 'qualify', 'bonus', 'quite', 'bummer']","['user', 'fulfil', 'criterion', 'earn', 'bonus', 'interest', 'spend', 'go', 'criterion', 'quarter', 'qualify', 'bonus', 'quite', 'bummer']",user fulfil criterion earn bonus interest spend go criterion quarter qualify bonus quite bummer
210,uob-one-card,Cashback," ""[Cashback Card] This is my No.1 cashback card and that I used to accumulate all the spending to the $2000 every month so that I could enjoy the $300 quarterly cashback. It has been serving me well for a few years.  [Promotions and Perks] During the promotion with Grab, it was marvelous and I've been encouraging my friends to ap"", 'This is a powerful cashback card if you direct all recurring expenses to this card. The extra 5% cashback on grab transactions is also helpful. The only thing to note is the unique quarters for your card, and the statement cut-off. A useful tip would be to change the statement date so that it is easier for you to work with. Recommend to use this with the One account for maximum cash earning monthly!", Cashback Card This is my No1 cashback card and that I used to accumulate all the spending to the 2000 every month so that I could enjoy the 300 quarterly cashback It has been serving me well for a few years  Promotions and Perks During the promotion with Grab it was marvelous and Ive been encouraging my friends to ap This is a powerful cashback card if you direct all recurring expenses to this card The extra 5 cashback on grab transactions is also helpful The only thing to note is the unique quarters for your card and the statement cutoff A useful tip would be to change the statement date so that it is easier for you to work with Recommend to use this with the One account for maximum cash earning monthly,"['', 'cashback', 'card', 'this', 'is', 'my', 'no1', 'cashback', 'card', 'and', 'that', 'i', 'used', 'to', 'accumulate', 'all', 'the', 'spending', 'to', 'the', '2000', 'every', 'month', 'so', 'that', 'i', 'could', 'enjoy', 'the', '300', 'quarterly', 'cashback', 'it', 'has', 'been', 'serving', 'me', 'well', 'for', 'a', 'few', 'years', 'promotions', 'and', 'perks', 'during', 'the', 'promotion', 'with', 'grab', 'it', 'was', 'marvelous', 'and', 'ive', 'been', 'encouraging', 'my', 'friends', 'to', 'ap', 'this', 'is', 'a', 'powerful', 'cashback', 'card', 'if', 'you', 'direct', 'all', 'recurring', 'expenses', 'to', 'this', 'card', 'the', 'extra', '5', 'cashback', 'on', 'grab', 'transactions', 'is', 'also', 'helpful', 'the', 'only', 'thing', 'to', 'note', 'is', 'the', 'unique', 'quarters', 'for', 'your', 'card', 'and', 'the', 'statement', 'cutoff', 'a', 'useful', 'tip', 'would', 'be', 'to', 'change', 'the', 'statement', 'date', 'so', 'that', 'it', 'is', 'easier', 'for', 'you', 'to', 'work', 'with', 'recommend', 'to', 'use', 'this', 'with', 'the', 'one', 'account', 'for', 'maximum', 'cash', 'earning', 'monthly']","['cashback', 'no1', 'cashback', 'used', 'accumulate', 'spending', '2000', 'every', 'month', 'could', 'enjoy', '300', 'quarterly', 'cashback', 'serving', 'well', 'years', 'promotions', 'perks', 'promotion', 'grab', 'marvelous', 'ive', 'encouraging', 'friends', 'ap', 'powerful', 'cashback', 'direct', 'recurring', 'expenses', 'extra', 'cashback', 'grab', 'transactions', 'helpful', 'thing', 'note', 'unique', 'quarters', 'statement', 'cutoff', 'useful', 'tip', 'would', 'change', 'statement', 'date', 'easier', 'work', 'recommend', 'account', 'maximum', 'cash', 'earning', 'monthly']","['cashback', 'no1', 'cashback', 'used', 'accumulate', 'spend', '2000', 'every', 'month', 'could', 'enjoy', '300', 'quarterly', 'cashback', 'serving', 'well', 'year', 'promotion', 'perk', 'promotion', 'grab', 'marvelous', 'ive', 'encouraging', 'friend', 'ap', 'powerful', 'cashback', 'direct', 'recurring', 'expense', 'extra', 'cashback', 'grab', 'transaction', 'helpful', 'thing', 'note', 'unique', 'quarter', 'statement', 'cutoff', 'useful', 'tip', 'would', 'change', 'statement', 'date', 'easier', 'work', 'recommend', 'account', 'maximum', 'cash', 'earning', 'monthly']",cashback no1 cashback used accumulate spend 2000 every month could enjoy 300 quarterly cashback serving well year promotion perk promotion grab marvelous ive encouraging friend ap powerful cashback direct recurring expense extra cashback grab transaction helpful thing note unique quarter statement cutoff useful tip would change statement date easier work recommend account maximum cash earning monthly
211,uob-one-card,Cashback, 'Our main card usage for cashback. So far still the best card for us compared to others. Only wish their card design will be more colorful instead of silver reflect., Our main card usage for cashback So far still the best card for us compared to others Only wish their card design will be more colorful instead of silver reflect,"['', 'our', 'main', 'card', 'usage', 'for', 'cashback', 'so', 'far', 'still', 'the', 'best', 'card', 'for', 'us', 'compared', 'to', 'others', 'only', 'wish', 'their', 'card', 'design', 'will', 'be', 'more', 'colorful', 'instead', 'of', 'silver', 'reflect']","['main', 'usage', 'cashback', 'far', 'still', 'best', 'us', 'compared', 'others', 'wish', 'design', 'colorful', 'instead', 'silver', 'reflect']","['main', 'usage', 'cashback', 'far', 'still', 'best', 'u', 'compared', 'others', 'wish', 'design', 'colorful', 'instead', 'silver', 'reflect']",main usage cashback far still best u compared others wish design colorful instead silver reflect
212,uob-one-card,Cashback, 'Good promo esp for SPC petrol. OK for F&B purchases. Competitive annual fee. Not much differentiation from other cards., Good promo esp for SPC petrol OK for FB purchases Competitive annual fee Not much differentiation from other cards,"['', 'good', 'promo', 'esp', 'for', 'spc', 'petrol', 'ok', 'for', 'fb', 'purchases', 'competitive', 'annual', 'fee', 'not', 'much', 'differentiation', 'from', 'other', 'cards']","['promo', 'esp', 'spc', 'petrol', 'ok', 'fb', 'purchases', 'competitive', 'annual', 'fee', 'much', 'differentiation', 'cards']","['promo', 'esp', 'spc', 'petrol', 'ok', 'fb', 'purchase', 'competitive', 'annual', 'fee', 'much', 'differentiation', 'card']",promo esp spc petrol ok fb purchase competitive annual fee much differentiation card
213,uob-one-card,Cashback," 'All the process of account opening to card activation was online, without any manual intervention. The credit card was received im a weeks time and promises to be the best credit card with pay back options in town.", All the process of account opening to card activation was online without any manual intervention The credit card was received im a weeks time and promises to be the best credit card with pay back options in town,"['', 'all', 'the', 'process', 'of', 'account', 'opening', 'to', 'card', 'activation', 'was', 'online', 'without', 'any', 'manual', 'intervention', 'the', 'credit', 'card', 'was', 'received', 'im', 'a', 'weeks', 'time', 'and', 'promises', 'to', 'be', 'the', 'best', 'credit', 'card', 'with', 'pay', 'back', 'options', 'in', 'town']","['process', 'account', 'opening', 'activation', 'online', 'without', 'manual', 'intervention', 'credit', 'received', 'im', 'weeks', 'time', 'promises', 'best', 'credit', 'pay', 'options', 'town']","['process', 'account', 'opening', 'activation', 'online', 'without', 'manual', 'intervention', 'credit', 'received', 'im', 'week', 'time', 'promise', 'best', 'credit', 'pay', 'option', 'town']",process account opening activation online without manual intervention credit received im week time promise best credit pay option town
214,uob-one-card,Cashback," 'This is my first card to go to for general expenses and big ticket items. With a little planning, the rebates can be rewarding.", This is my first card to go to for general expenses and big ticket items With a little planning the rebates can be rewarding,"['', 'this', 'is', 'my', 'first', 'card', 'to', 'go', 'to', 'for', 'general', 'expenses', 'and', 'big', 'ticket', 'items', 'with', 'a', 'little', 'planning', 'the', 'rebates', 'can', 'be', 'rewarding']","['first', 'go', 'general', 'expenses', 'big', 'ticket', 'items', 'little', 'planning', 'rebates', 'rewarding']","['first', 'go', 'general', 'expense', 'big', 'ticket', 'item', 'little', 'planning', 'rebate', 'rewarding']",first go general expense big ticket item little planning rebate rewarding
215,uob-one-card,Cashback," 'Has recently switch to UOB One Card bundle with UOB One Account. Cashback was credited every quarter. The cashback date is counted different with the minimum spending to earn the UOB One Account interest. Interest is go by calendar month. As the cashback is go by cycle when your card is approved. This can be quite confusing. Advised to you is that call customer services to request to update the eligible date to be same/close to each other.  No live chat from their official web as other banks, quite an inconvenience. When you call up t", Has recently switch to UOB One Card bundle with UOB One Account Cashback was credited every quarter The cashback date is counted different with the minimum spending to earn the UOB One Account interest Interest is go by calendar month As the cashback is go by cycle when your card is approved This can be quite confusing Advised to you is that call customer services to request to update the eligible date to be sameclose to each other  No live chat from their official web as other banks quite an inconvenience When you call up t,"['', 'has', 'recently', 'switch', 'to', 'uob', 'one', 'card', 'bundle', 'with', 'uob', 'one', 'account', 'cashback', 'was', 'credited', 'every', 'quarter', 'the', 'cashback', 'date', 'is', 'counted', 'different', 'with', 'the', 'minimum', 'spending', 'to', 'earn', 'the', 'uob', 'one', 'account', 'interest', 'interest', 'is', 'go', 'by', 'calendar', 'month', 'as', 'the', 'cashback', 'is', 'go', 'by', 'cycle', 'when', 'your', 'card', 'is', 'approved', 'this', 'can', 'be', 'quite', 'confusing', 'advised', 'to', 'you', 'is', 'that', 'call', 'customer', 'services', 'to', 'request', 'to', 'update', 'the', 'eligible', 'date', 'to', 'be', 'sameclose', 'to', 'each', 'other', 'no', 'live', 'chat', 'from', 'their', 'official', 'web', 'as', 'other', 'banks', 'quite', 'an', 'inconvenience', 'when', 'you', 'call', 'up', 't']","['recently', 'switch', 'uob', 'bundle', 'uob', 'account', 'cashback', 'credited', 'every', 'quarter', 'cashback', 'date', 'counted', 'different', 'minimum', 'spending', 'earn', 'uob', 'account', 'interest', 'interest', 'go', 'calendar', 'month', 'cashback', 'go', 'cycle', 'approved', 'quite', 'confusing', 'advised', 'call', 'customer', 'services', 'request', 'update', 'eligible', 'date', 'sameclose', 'live', 'chat', 'official', 'web', 'banks', 'quite', 'inconvenience', 'call']","['recently', 'switch', 'uob', 'bundle', 'uob', 'account', 'cashback', 'credited', 'every', 'quarter', 'cashback', 'date', 'counted', 'different', 'minimum', 'spend', 'earn', 'uob', 'account', 'interest', 'interest', 'go', 'calendar', 'month', 'cashback', 'go', 'cycle', 'approved', 'quite', 'confusing', 'advised', 'call', 'customer', 'service', 'request', 'update', 'eligible', 'date', 'sameclose', 'live', 'chat', 'official', 'web', 'bank', 'quite', 'inconvenience', 'call']",recently switch uob bundle uob account cashback credited every quarter cashback date counted different minimum spend earn uob account interest interest go calendar month cashback go cycle approved quite confusing advised call customer service request update eligible date sameclose live chat official web bank quite inconvenience call
216,uob-one-card,Cashback, 'I love UOB One card for its $50 cash bonus if you spend $500 (eligible retail spend) per month for 1 quarter. I have been using it for past 3 years., I love UOB One card for its 50 cash bonus if you spend 500 eligible retail spend per month for 1 quarter I have been using it for past 3 years,"['', 'i', 'love', 'uob', 'one', 'card', 'for', 'its', '50', 'cash', 'bonus', 'if', 'you', 'spend', '500', 'eligible', 'retail', 'spend', 'per', 'month', 'for', '1', 'quarter', 'i', 'have', 'been', 'using', 'it', 'for', 'past', '3', 'years']","['love', 'uob', '50', 'cash', 'bonus', 'spend', '500', 'eligible', 'retail', 'spend', 'per', 'month', 'quarter', 'past', 'years']","['love', 'uob', '50', 'cash', 'bonus', 'spend', '500', 'eligible', 'retail', 'spend', 'per', 'month', 'quarter', 'past', 'year']",love uob 50 cash bonus spend 500 eligible retail spend per month quarter past year
217,uob-one-card,Cashback," 'I have been using UOB One card for 6 months already, and I have to say this is really an all-rounder card. Rebates with this card are highly competitive, received my first 50 dollars rebate for the first quarter for hitting the minimum spending per month. This card is highly recommended for those who have consistent monthly spendings like me!", I have been using UOB One card for 6 months already and I have to say this is really an allrounder card Rebates with this card are highly competitive received my first 50 dollars rebate for the first quarter for hitting the minimum spending per month This card is highly recommended for those who have consistent monthly spendings like me,"['', 'i', 'have', 'been', 'using', 'uob', 'one', 'card', 'for', '6', 'months', 'already', 'and', 'i', 'have', 'to', 'say', 'this', 'is', 'really', 'an', 'allrounder', 'card', 'rebates', 'with', 'this', 'card', 'are', 'highly', 'competitive', 'received', 'my', 'first', '50', 'dollars', 'rebate', 'for', 'the', 'first', 'quarter', 'for', 'hitting', 'the', 'minimum', 'spending', 'per', 'month', 'this', 'card', 'is', 'highly', 'recommended', 'for', 'those', 'who', 'have', 'consistent', 'monthly', 'spendings', 'like', 'me']","['uob', '6', 'months', 'already', 'say', 'really', 'allrounder', 'rebates', 'highly', 'competitive', 'received', 'first', '50', 'dollars', 'rebate', 'first', 'quarter', 'hitting', 'minimum', 'spending', 'per', 'month', 'highly', 'recommended', 'consistent', 'monthly', 'spendings']","['uob', '6', 'month', 'already', 'say', 'really', 'allrounder', 'rebate', 'highly', 'competitive', 'received', 'first', '50', 'dollar', 'rebate', 'first', 'quarter', 'hitting', 'minimum', 'spend', 'per', 'month', 'highly', 'recommended', 'consistent', 'monthly', 'spend']",uob 6 month already say really allrounder rebate highly competitive received first 50 dollar rebate first quarter hitting minimum spend per month highly recommended consistent monthly spend
218,uob-one-card,Cashback, 'Convenient application process.  Great customer service - satisfactory response each and every time help is needed. ONE great card to have!, Convenient application process  Great customer service  satisfactory response each and every time help is needed ONE great card to have,"['', 'convenient', 'application', 'process', 'great', 'customer', 'service', 'satisfactory', 'response', 'each', 'and', 'every', 'time', 'help', 'is', 'needed', 'one', 'great', 'card', 'to', 'have']","['convenient', 'application', 'process', 'great', 'customer', 'service', 'satisfactory', 'response', 'every', 'time', 'help', 'needed', 'great']","['convenient', 'application', 'process', 'great', 'customer', 'service', 'satisfactory', 'response', 'every', 'time', 'help', 'needed', 'great']",convenient application process great customer service satisfactory response every time help needed great
219,uob-one-card,Cashback," 'Approval was super duper fast and i received my card around a week via mail. Switched over to UOB card because of the recent bank interest rate changes and this is my first account and card with them.   Promotion for their NEW UOB 1 accounts are 5k for 6 months you get 80$, spent 1.5k on cc within 1st month and get 150 and credit giro within a specific period and you get less than 100.  ", Approval was super duper fast and i received my card around a week via mail Switched over to UOB card because of the recent bank interest rate changes and this is my first account and card with them   Promotion for their NEW UOB 1 accounts are 5k for 6 months you get 80 spent 15k on cc within 1st month and get 150 and credit giro within a specific period and you get less than 100  ,"['', 'approval', 'was', 'super', 'duper', 'fast', 'and', 'i', 'received', 'my', 'card', 'around', 'a', 'week', 'via', 'mail', 'switched', 'over', 'to', 'uob', 'card', 'because', 'of', 'the', 'recent', 'bank', 'interest', 'rate', 'changes', 'and', 'this', 'is', 'my', 'first', 'account', 'and', 'card', 'with', 'them', 'promotion', 'for', 'their', 'new', 'uob', '1', 'accounts', 'are', '5k', 'for', '6', 'months', 'you', 'get', '80', 'spent', '15k', 'on', 'cc', 'within', '1st', 'month', 'and', 'get', '150', 'and', 'credit', 'giro', 'within', 'a', 'specific', 'period', 'and', 'you', 'get', 'less', 'than', '100', '']","['approval', 'super', 'duper', 'fast', 'received', 'around', 'week', 'via', 'mail', 'switched', 'uob', 'recent', 'bank', 'interest', 'rate', 'changes', 'first', 'account', 'promotion', 'new', 'uob', 'accounts', '5k', '6', 'months', '80', 'spent', '15k', 'cc', 'within', '1st', 'month', '150', 'credit', 'giro', 'within', 'specific', 'period', 'less', '100']","['approval', 'super', 'duper', 'fast', 'received', 'around', 'week', 'via', 'mail', 'switched', 'uob', 'recent', 'bank', 'interest', 'rate', 'change', 'first', 'account', 'promotion', 'new', 'uob', 'account', '5k', '6', 'month', '80', 'spent', '15k', 'cc', 'within', '1st', 'month', '150', 'credit', 'giro', 'within', 'specific', 'period', 'le', '100']",approval super duper fast received around week via mail switched uob recent bank interest rate change first account promotion new uob account 5k 6 month 80 spent 15k cc within 1st month 150 credit giro within specific period le 100
220,uob-one-card,Cashback, 'I get $100 cash rebate every 3 months for $1800+- monthly spend. That’s $33 a month. Total return is about 1.8% per month., I get 100 cash rebate every 3 months for 1800 monthly spend That’s 33 a month Total return is about 18 per month,"['', 'i', 'get', '100', 'cash', 'rebate', 'every', '3', 'months', 'for', '1800', 'monthly', 'spend', 'that', 's', '33', 'a', 'month', 'total', 'return', 'is', 'about', '18', 'per', 'month']","['100', 'cash', 'rebate', 'every', 'months', '1800', 'monthly', 'spend', '33', 'month', 'total', 'return', '18', 'per', 'month']","['100', 'cash', 'rebate', 'every', 'month', '1800', 'monthly', 'spend', '33', 'month', 'total', 'return', '18', 'per', 'month']",100 cash rebate every month 1800 monthly spend 33 month total return 18 per month
221,uob-one-card,Cashback," 'UOB One Card has ceased their automatic fee waiver from 1 March 2020. Rather disappointed to find out about this only after contacting customer service. Fee waivers are now only agreed upon request, subjected to approval.", UOB One Card has ceased their automatic fee waiver from 1 March 2020 Rather disappointed to find out about this only after contacting customer service Fee waivers are now only agreed upon request subjected to approval,"['', 'uob', 'one', 'card', 'has', 'ceased', 'their', 'automatic', 'fee', 'waiver', 'from', '1', 'march', '2020', 'rather', 'disappointed', 'to', 'find', 'out', 'about', 'this', 'only', 'after', 'contacting', 'customer', 'service', 'fee', 'waivers', 'are', 'now', 'only', 'agreed', 'upon', 'request', 'subjected', 'to', 'approval']","['uob', 'ceased', 'automatic', 'fee', 'waiver', 'march', '2020', 'rather', 'disappointed', 'find', 'contacting', 'customer', 'service', 'fee', 'waivers', 'agreed', 'upon', 'request', 'subjected', 'approval']","['uob', 'ceased', 'automatic', 'fee', 'waiver', 'march', '2020', 'rather', 'disappointed', 'find', 'contacting', 'customer', 'service', 'fee', 'waiver', 'agreed', 'upon', 'request', 'subjected', 'approval']",uob ceased automatic fee waiver march 2020 rather disappointed find contacting customer service fee waiver agreed upon request subjected approval
222,uob-one-card,Cashback, '[Card Hacks] Spend up to $500 on this card and pick another for the rest of your spendings for maximum benefits.   [Hidden Terms] Cashback is only available if you spend the minimum., Card Hacks Spend up to 500 on this card and pick another for the rest of your spendings for maximum benefits   Hidden Terms Cashback is only available if you spend the minimum,"['', 'card', 'hacks', 'spend', 'up', 'to', '500', 'on', 'this', 'card', 'and', 'pick', 'another', 'for', 'the', 'rest', 'of', 'your', 'spendings', 'for', 'maximum', 'benefits', 'hidden', 'terms', 'cashback', 'is', 'only', 'available', 'if', 'you', 'spend', 'the', 'minimum']","['hacks', 'spend', '500', 'pick', 'another', 'rest', 'spendings', 'maximum', 'benefits', 'hidden', 'terms', 'cashback', 'available', 'spend', 'minimum']","['hack', 'spend', '500', 'pick', 'another', 'rest', 'spend', 'maximum', 'benefit', 'hidden', 'term', 'cashback', 'available', 'spend', 'minimum']",hack spend 500 pick another rest spend maximum benefit hidden term cashback available spend minimum
223,uob-one-card,Cashback," 'Probably one of the best credit card if you can hit atleast 500/month. As its tier 500/1000/2000. For me, I spent 500 and remaining to citibank citi miles or scb unlimited cashback for maximisation of rewards!", Probably one of the best credit card if you can hit atleast 500month As its tier 50010002000 For me I spent 500 and remaining to citibank citi miles or scb unlimited cashback for maximisation of rewards,"['', 'probably', 'one', 'of', 'the', 'best', 'credit', 'card', 'if', 'you', 'can', 'hit', 'atleast', '500month', 'as', 'its', 'tier', '50010002000', 'for', 'me', 'i', 'spent', '500', 'and', 'remaining', 'to', 'citibank', 'citi', 'miles', 'or', 'scb', 'unlimited', 'cashback', 'for', 'maximisation', 'of', 'rewards']","['probably', 'best', 'credit', 'hit', 'atleast', '500month', 'tier', '50010002000', 'spent', '500', 'remaining', 'citibank', 'citi', 'miles', 'scb', 'unlimited', 'cashback', 'maximisation', 'rewards']","['probably', 'best', 'credit', 'hit', 'atleast', '500month', 'tier', '50010002000', 'spent', '500', 'remaining', 'citibank', 'citi', 'mile', 'scb', 'unlimited', 'cashback', 'maximisation', 'reward']",probably best credit hit atleast 500month tier 50010002000 spent 500 remaining citibank citi mile scb unlimited cashback maximisation reward
